age,asvab2,asvab3,asvab4,asvab5,asvab6,asvabc,catgov,catpri,catse,collbarg,earn,earnf,educaa,educba,educdo,educged,educhsd,educmast,educphd,educprof,ethblack,ethhisp,ethwhite,faithc,faithj,faithn,faitho,faithp,height,hgc,hgcf,hgcm,hours,id,l14coun,l14farm,l14town,lgearn,library,male,pov78,regnc,regne,regs,regw,res14no,res14oc,res14so,siblings,tenure,urban,weight85,weight94
34,47,48,56,52,65,50,1,0,0,1,10.1899999393027,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,62,12,12,12,40,2418,0,0,1,2.32140684127808,0,0,1,0,0,0,1,0,0,1,2,9.35000038146973,1,133,110
34,66,59,59,62,60,63,0,1,0,0,18.6900027316639,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,67,18,8,12,50,4372,0,0,1,2.9279887676239,0,0,0,0,0,1,0,1,0,0,2,10.1199998855591,1,115,124
34,40,56,47,41,45,46,0,1,0,0,5.24999980647442,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,60,12,12,10,40,3054,0,0,1,1.65822803974152,1,0,0,0,1,0,0,1,0,0,2,1.12000000476837,1,95,90
32,46,50,56,49,62,50,0,1,0,0,12.7399998369324,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,60,12,10,12,40,3042,0,0,1,2.54474663734436,1,0,#N/A,0,1,0,0,1,0,0,3,15.1700000762939,1,145,230
34,62,61,62,62,56,62,0,1,0,0,14.4199989125223,17.9239796259658,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,64,18,14,16,40,4425,0,0,1,2.66861605644226,1,0,0,0,0,0,1,1,0,0,2,9.07999992370606,1,124,191
31,54,55,56,44,57,55,0,1,0,0,12.1699992629375,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,14,18,14,52,275,0,0,1,2.49897384643555,1,0,1,0,1,0,0,1,0,0,6,3.80999994277954,1,#N/A,#N/A
30,42,42,47,43,41,43,0,1,0,0,7.8899997539143,9.33954288109891,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,60,10,16,9,38,546,0,0,1,2.06559610366821,1,0,0,1,0,0,0,1,0,0,5,2.05999994277954,1,118,120
30,46,50,56,51,51,50,1,0,0,0,14.8999994993659,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63,16,12,11,40,2740,1,0,0,2.70136117935181,1,0,1,0,0,1,0,0,0,1,3,2.92000007629395,0,160,165
37,55,55,56,53,55,55,0,1,0,0,6.00000013043245,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,64,12,8,9,40,5555,0,1,0,1.7917594909668,0,0,0,0,0,1,0,0,0,1,3,2.25,0,140,130
33,64,55,56,62,52,60,0,1,0,0,5.60000022434172,11.4856520673156,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,12,12,12,35,2511,0,0,1,1.72276663780212,1,0,0,1,0,0,0,1,0,0,2,5.98000001907349,0,115,128
37,38,48,56,51,41,45,0,1,0,0,4.24999992116106,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,66,14,12,10,36,1552,0,0,1,1.44691896438599,0,0,0,0,0,0,1,1,0,0,3,1.48000001907349,1,140,132
32,38,50,44,53,58,43,0,1,0,0,12.1399994133143,12.558706660424,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,13,16,14,38,4148,0,0,1,2.49650573730469,1,0,0,0,0,1,0,0,0,1,1,5.05999994277954,1,130,156
34,46,56,47,49,54,49,0,1,0,0,8.0000000457117,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,61,12,9,12,40,2012,0,0,1,2.0794415473938,1,0,0,1,0,0,0,1,0,0,3,5.88000011444092,1,150,178
30,50,43,50,52,54,48,0,1,0,0,10.0000003197544,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,12,8,10,40,3204,0,0,1,2.30258512496948,1,0,0,0,1,0,0,1,0,0,4,2.05999994277954,0,140,163
30,61,59,59,54,59,60,1,0,0,0,8.4900006282796,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,64,16,17,16,36,4692,0,0,1,2.13888907432556,1,0,0,0,1,0,0,1,0,0,3,1.89999997615814,0,135,160
30,59,55,62,40,47,59,0,1,0,0,18.0300020919993,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63,16,16,16,45,77,0,0,1,2.89203715324402,1,0,0,0,1,0,0,1,0,0,1,6.5,1,135,120
30,54,57,62,61,58,57,0,1,0,0,7.50000036000163,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,13,16,12,40,1276,0,0,1,2.01490306854248,1,0,0,0,0,1,0,0,0,1,3,0.419999986886978,1,120,150
33,42,42,35,62,63,40,0,1,0,0,9.6100004498292,13.6317612535323,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,69,14,4,11,40,1158,0,0,1,2.26280426979065,1,0,0,0,0,1,0,0,0,1,4,15.25,1,143,170
31,47,46,53,62,67,48,0,1,0,0,10.5700003056235,12.558706660424,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,70,13,18,12,40,1487,0,0,1,2.35801982879639,1,0,0,0,0,1,0,0,0,1,3,10.3699998855591,1,185,232
36,54,50,59,55,57,54,0,1,0,1,5.00000015035391,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,66,12,12,12,32,1656,0,0,1,1.60943794250488,1,0,0,0,0,0,1,1,0,0,6,0.230000004172325,1,155,160
34,53,48,56,57,62,53,0,1,0,0,6.10000025289419,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,63,12,8,8,68,2152,0,0,1,1.80828881263733,1,0,0,0,0,1,0,0,0,1,6,9.46000003814697,0,170,195
31,65,54,56,47,47,60,0,1,0,0,11.5600017200698,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,68,12,12,12,55,803,0,0,1,2.44755101203918,1,0,0,1,0,0,0,1,0,0,3,1.26999998092651,1,124,130
37,54,60,59,61,37,57,0,1,0,0,12.0100008629772,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,63,13,20,13,45,527,0,0,1,2.48573970794678,1,0,0,1,0,0,0,1,0,0,2,18.3999996185303,1,120,125
34,46,60,59,52,60,53,0,1,0,0,19.2299977611586,16.8509250328574,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,67,17,12,12,39,3146,0,0,1,2.95647144317627,1,0,0,0,1,0,0,1,0,0,2,4.59999990463257,1,120,127
31,54,56,59,50,45,56,0,1,0,0,8.11999933602249,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,64,14,14,13,40,1798,0,0,1,2.09433007240295,1,0,0,0,0,0,1,1,0,0,2,3.53999996185303,1,115,110
35,66,61,62,42,46,64,0,1,0,0,5.049999896006,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65,16,16,12,42,4742,1,0,0,1.6193882226944,1,0,0,1,0,0,0,1,0,0,1,0.479999989271164,0,120,125
33,40,43,53,41,45,44,0,1,0,0,6.50000022039036,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,64,12,12,10,40,12130,0,0,1,1.8718022108078,1,0,0,0,0,1,0,0,0,1,5,6.57999992370606,1,145,#N/A
36,61,61,62,57,39,61,0,1,0,0,7.69000017969387,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,#N/A,14,12,12,40,2929,0,0,1,2.03992080688477,1,0,0,0,1,0,0,1,0,0,3,0.899999976158142,1,#N/A,160
34,34,33,38,53,44,35,0,1,0,0,5.54999999525157,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,59,12,7,11,48,5088,0,0,1,1.71379792690277,1,0,0,0,0,1,0,0,0,1,4,1.46000003814697,1,132,130
31,39,39,44,50,43,40,1,0,0,0,7.76999934877185,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,66,17,13,12,35,4872,0,0,1,2.05027008056641,1,0,0,1,0,0,0,1,0,0,2,3.88000011444092,1,135,150
30,58,55,62,61,62,58,0,1,0,0,38.4599955955701,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,16,16,12,40,2943,0,0,1,3.64961862564087,1,0,0,0,1,0,0,1,0,0,2,2.63000011444092,1,120,110
29,32,34,44,52,51,36,0,1,0,0,6.92000032960766,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,12,9,12,40,2471,0,0,1,1.93441581726074,1,0,0,1,0,0,0,1,0,0,1,10.2700004577637,0,190,159
30,50,54,50,40,45,51,0,1,0,1,13.969999080757,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,66,12,12,8,40,3756,0,1,0,2.63691210746765,0,0,0,1,0,0,0,1,0,0,3,2.42000007629395,1,115,150
37,47,57,53,56,66,51,1,0,0,0,10.0400009175996,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,16,18,17,40,4257,1,0,0,2.30657720565796,1,0,0,0,0,1,0,1,0,0,2,2.94000005722046,0,100,115
37,46,57,56,58,59,51,0,1,0,0,6.00000013043245,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,63,12,12,7,50,2196,0,0,1,1.7917594909668,0,0,0,0,0,1,0,0,0,1,5,0.0799999982118607,0,142,184
35,38,41,50,62,63,42,0,1,0,0,8.0000000457117,12.558706660424,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,66,13,20,16,40,2362,0,0,1,2.0794415473938,1,0,1,0,0,1,0,0,0,1,4,0.330000013113022,1,175,232
31,59,51,53,55,52,56,1,0,0,0,9.76000016690814,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,17,12,12,40,1178,0,0,1,2.27829241752625,1,0,#N/A,0,0,1,0,0,0,1,2,3.86999988555908,1,125,140
36,64,59,59,62,60,62,0,1,0,0,25.0000015035392,15.777870439749,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,66,16,12,12,50,1808,0,0,1,3.21887588500977,1,0,0,0,0,0,1,1,0,0,2,13.039999961853,1,125,132
33,62,48,56,62,64,57,1,0,0,0,13.8800014094684,16.8509250328574,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,70,17,12,12,43,5052,0,0,1,2.63044905662537,0,0,0,0,0,1,0,1,0,0,1,10.9200000762939,0,130,153
35,61,52,56,52,56,58,0,1,0,0,17.2400013193912,14.7048158466407,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,#N/A,15,12,12,40,1006,0,0,1,2.84723234176636,0,0,1,0,0,0,1,1,0,0,4,2.07999992370605,1,#N/A,160
31,36,39,41,28,30,38,0,1,0,0,7.50000036000163,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,67,12,10,12,37,5085,0,0,1,2.01490306854248,1,0,0,0,0,1,0,0,0,1,3,10.8999996185303,1,124,150
29,46,47,53,51,50,48,0,1,0,0,8.25000065486466,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68,12,12,10,45,2232,0,0,1,2.11021327972412,0,0,0,0,0,1,0,0,0,1,1,6.88000011444092,0,130,150
31,42,51,50,53,55,46,1,0,0,0,9.44000034345664,17.9239796259658,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,62,18,6,6,40,2648,0,1,0,2.24495601654053,0,0,1,0,0,1,0,0,0,1,8,4.92000007629395,1,120,130
31,50,52,50,56,47,51,0,1,0,0,13.1000007258305,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,61,16,12,16,40,2991,0,0,1,2.57261228561401,1,0,0,0,1,0,0,1,0,0,1,6.53999996185303,1,148,160
32,36,31,35,54,50,35,1,0,0,0,8.35999965198089,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,12,8,11,40,4852,0,0,1,2.12345838546753,1,0,0,1,0,0,0,1,0,0,5,11.789999961853,1,140,155
33,42,51,53,51,63,47,0,1,0,0,10.0900006135386,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,12,9,9,40,4919,0,0,1,2.31154489517212,1,0,0,0,0,1,0,0,0,1,3,15.960000038147,0,110,110
33,40,55,53,46,56,47,0,1,0,0,7.21000030202758,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,62,12,12,10,40,2452,0,0,1,1.97546899318695,1,0,0,1,0,0,0,1,0,0,3,13.039999961853,1,125,150
35,39,50,47,53,56,44,0,1,0,0,5.49999968231346,11.4856520673156,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,63,12,10,12,40,3982,1,0,0,1.70474803447723,1,0,1,0,0,1,0,1,0,0,4,2,1,153,142
33,55,48,62,53,51,55,1,0,0,1,7.0100003194715,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,12,12,12,35,4876,0,0,1,1.94733774662018,1,0,0,1,0,0,0,1,0,0,3,4.25,1,140,145
31,36,39,50,61,63,40,0,1,0,0,20.1400014285508,15.777870439749,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65,16,12,12,40,2804,0,1,0,3.00270795822144,0,0,0,0,0,1,0,0,0,1,2,8.38000011444092,0,130,170
34,58,55,53,51,54,56,0,1,0,0,15.3800003886813,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,64,12,10,12,40,3090,0,0,1,2.73306798934937,0,0,0,0,1,0,0,1,0,0,2,5.42000007629395,1,130,143
34,57,48,53,52,59,54,0,1,0,0,12.5000007279614,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,67,14,13,14,38,487,0,0,1,2.52572870254517,1,0,0,1,0,0,0,1,0,0,4,9.6899995803833,1,128,135
31,46,43,50,53,58,46,0,1,0,0,20.0000006776018,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,65,13,12,12,45,2099,0,0,1,2.99573230743408,1,0,0,1,0,0,0,1,0,0,4,6.32999992370606,0,150,#N/A
